"subject","L1","current_exposure_L2","ccurrent_exposure_L2","switch_noswitch","WordType","switch_word_len","cswitch_word_len","trial","ctrial","FPGD_switch","lFPGD_switch","TRT_switch","lTRT_switch","FPGD_target","lFPGD_target","TRT_target","lTRT_target","item","switch_word","target_word","aoa","caoa","normLD","cnormLD"
62,"French",65,1.702307671,"Nonswitch","Nonhomograph",8,0.389200452,42,-0.655476901,NA,NA,136,4.912654886,504,6.222576268,504,6.222576268,46,"complain","couch",1,-1.60318692604234,0.454545454545455,0.448099711760444
62,"French",65,1.702307671,"Switch","Homograph",13,2.259755505,101,0.674402166,182,5.204006687,771,6.647688374,216,5.375278408,216,5.375278408,49,"soigneusement","dent",1,-1.60318692604234,0.0769230769230769,-0.993090715945742
62,"French",65,1.702307671,"Nonswitch","Nonhomograph",5,-0.733132579,53,-0.407533347,233,5.451038454,233,5.451038454,NA,NA,434,6.073044534,64,"hours","bath",1,-1.60318692604234,0.4,0.239927761091771
62,"French",65,1.702307671,"Nonswitch","Homograph",11,1.511533484,4,-1.512009182,178,5.18178355,178,5.18178355,154,5.036952602,374,5.924255797,54,"grandmother","loin",1,-1.60318692604234,0.545454545454545,0.795052962874892
62,"French",65,1.702307671,"Switch","Nonhomograph",7,0.015089442,115,0.98996669,181,5.198497031,841,6.73459166,179,5.187385806,1032,6.939253946,69,"journée","piping",1,-1.60318692604234,0,-1.28666654381182
62,"French",65,1.702307671,"Nonswitch","Homograph",4,-1.10724359,23,-1.083743042,310,5.736572297,310,5.736572297,144,4.9698133,144,4.9698133,70,"good","vest",1,-1.60318692604234,0.2,-0.523369391360023
62,"French",65,1.702307671,"Nonswitch","Homograph",9,0.763311463,132,1.373152184,257,5.549076085,257,5.549076085,299,5.700443573,299,5.700443573,48,"worthless","coin",1,-1.60318692604234,0.181818181818182,-0.592760041582912
62,"French",65,1.702307671,"Nonswitch","Nonhomograph",6,-0.359021569,114,0.967426367,417,6.033086222,417,6.033086222,174,5.159055299,174,5.159055299,52,"needed","corn",1,-1.60318692604234,0.133333333333333,-0.777801775510622
62,"French",65,1.702307671,"Nonswitch","Nonhomograph",6,-0.359021569,154,1.869039294,NA,NA,NA,NA,NA,NA,394,5.976350909,54,"recipe","boar",1,-1.60318692604234,0.571428571428571,0.894182463193307
62,"French",65,1.702307671,"Nonswitch","Nonhomograph",3,-1.4813546,160,2.004281233,297,5.693732139,297,5.693732139,NA,NA,NA,NA,48,"bad","soap",1,-1.60318692604234,0.142857142857143,-0.741454292060535
62,"French",65,1.702307671,"Switch","Homograph",3,-1.4813546,72,0.020732794,455,6.120297419,455,6.120297419,NA,NA,284,5.648974238,63,"dur","net",1,-1.60318692604234,0.25,-0.332545103247074
62,"French",65,1.702307671,"Switch","Nonhomograph",7,0.015089442,8,-1.421847889,379,5.937536205,2086,7.643003636,NA,NA,NA,NA,49,"inquiet","nick",1,-1.60318692604234,0.285714285714286,-0.196242040309253
62,"French",65,1.702307671,"Switch","Homograph",4,-1.10724359,43,-0.632936578,305,5.720311777,305,5.720311777,353,5.866468057,594,6.386879319,73,"peau","rayon",1,-1.60318692604234,0,-1.28666654381182
62,"French",65,1.702307671,"Nonswitch","Nonhomograph",3,-1.4813546,1,-1.579630151,171,5.141663557,171,5.141663557,228,5.429345629,228,5.429345629,56,"was","scarf",1,-1.60318692604234,0.2,-0.523369391360023
65,"French",25,-0.245976716,"Nonswitch","Homograph",7,0.015089442,15,-1.264065627,309,5.733341277,618,6.426488457,411,6.018593214,2032,7.616775809,51,"watched","fin",9,0.452219708383642,0.111111111111111,-0.862612570227487
65,"French",25,-0.245976716,"Nonswitch","Homograph",7,0.015089442,140,1.553474769,238,5.472270674,458,6.126869184,344,5.840641657,624,6.436150368,69,"believe","timbre",9,0.452219708383642,0.285714285714286,-0.196242040309253
65,"French",25,-0.245976716,"Switch","Homograph",7,0.015089442,63,-0.182130115,432,6.068425588,1648,7.40731771,1253,7.133295955,2713,7.905810313,62,"suivant","manger",9,0.452219708383642,0.111111111111111,-0.862612570227487
65,"French",25,-0.245976716,"Nonswitch","Nonhomograph",4,-1.10724359,136,1.463313477,NA,NA,180,5.192956851,543,6.29710932,543,6.29710932,51,"fear","paw",9,0.452219708383642,0.285714285714286,-0.196242040309253
65,"French",25,-0.245976716,"Nonswitch","Homograph",7,0.015089442,52,-0.43007367,415,6.02827852,719,6.577861358,287,5.659482216,2320,7.749322465,57,"worried","venue",9,0.452219708383642,0.285714285714286,-0.196242040309253
65,"French",25,-0.245976716,"Switch","Nonhomograph",6,-0.359021569,132,1.373152184,385,5.953243334,1329,7.192182059,753,6.624065228,1134,7.033506484,72,"irrité","hose",9,0.452219708383642,0.555555555555556,0.833603324109835
65,"French",25,-0.245976716,"Nonswitch","Nonhomograph",5,-0.733132579,123,1.170289275,469,6.150602768,805,6.690842277,338,5.823045895,650,6.476972363,43,"bored","tune",9,0.452219708383642,0,-1.28666654381182
65,"French",25,-0.245976716,"Switch","Nonhomograph",13,2.259755505,64,-0.159589792,885,6.785587645,1664,7.416979621,429,6.061456919,429,6.061456919,44,"connaissaient","hotel",9,0.452219708383642,0.153846153846154,-0.699514888079667
65,"French",25,-0.245976716,"Nonswitch","Homograph",5,-0.733132579,92,0.471539257,245,5.501258211,838,6.7310181,529,6.270988432,966,6.873163834,47,"hours","cent",9,0.452219708383642,0.666666666666667,1.25765729769416
65,"French",25,-0.245976716,"Switch","Nonhomograph",7,0.015089442,45,-0.587855932,542,6.295266001,1360,7.215239979,284,5.648974238,676,6.516193076,48,"mauvais","soap",9,0.452219708383642,0.142857142857143,-0.741454292060535
65,"French",25,-0.245976716,"Switch","Nonhomograph",11,1.511533484,80,0.201055379,315,5.752572639,2369,7.770223204,517,6.248042875,1103,7.005789019,46,"se plaindre","couch",9,0.452219708383642,0.454545454545455,0.448099711760444
65,"French",25,-0.245976716,"Switch","Nonhomograph",7,0.015089442,24,-1.061202719,628,6.442540166,628,6.442540166,291,5.673323267,489,6.192362489,54,"recette","boar",9,0.452219708383642,0.571428571428571,0.894182463193307
65,"French",25,-0.245976716,"Switch","Homograph",9,0.763311463,104,0.742023135,569,6.343880434,1013,6.920671504,503,6.22059017,712,6.568077911,74,"plus tard","sale",9,0.452219708383642,0.333333333333333,-0.0145046230588283
65,"French",25,-0.245976716,"Switch","Homograph",6,-0.359021569,5,-1.489468859,NA,NA,NA,NA,NA,NA,NA,NA,68,"aimait","rose",9,0.452219708383642,0.166666666666667,-0.65058558343532
65,"French",25,-0.245976716,"Switch","Nonhomograph",15,3.007977526,108,0.832184428,774,6.651571874,774,6.651571874,365,5.899897354,365,5.899897354,52,"avait besoin de","corn",9,0.452219708383642,0.133333333333333,-0.777801775510622
65,"French",25,-0.245976716,"Nonswitch","Homograph",5,-0.733132579,21,-1.128823688,124,4.820281566,124,4.820281566,NA,NA,NA,NA,43,"liked","chat",9,0.452219708383642,0.25,-0.332545103247074
65,"French",25,-0.245976716,"Nonswitch","Nonhomograph",8,0.389200452,125,1.215369922,554,6.317164687,1536,7.336936914,642,6.464588304,1099,7.002155954,65,"complain","fleece",9,0.452219708383642,0.454545454545455,0.448099711760444
65,"French",25,-0.245976716,"Switch","Nonhomograph",4,-1.10724359,84,0.291216672,362,5.891644212,362,5.891644212,383,5.948034989,383,5.948034989,70,"bien","tire",9,0.452219708383642,0,-1.28666654381182
65,"French",25,-0.245976716,"Switch","Nonhomograph",4,-1.10724359,53,-0.407533347,327,5.789960171,327,5.789960171,NA,NA,307,5.726847748,74,"idée","dare",9,0.452219708383642,0.5,0.621576337317668
65,"French",25,-0.245976716,"Nonswitch","Nonhomograph",9,0.763311463,112,0.92234572,431,6.06610809,652,6.480044562,342,5.834810737,538,6.28785856,55,"favourite","shrimp",9,0.452219708383642,0.111111111111111,-0.862612570227487
65,"French",25,-0.245976716,"Switch","Homograph",12,1.885644494,10,-1.376767243,554,6.317164687,554,6.317164687,309,5.733341277,515,6.244166901,64,"bibliothèque","pain",9,0.452219708383642,0.166666666666667,-0.65058558343532
65,"French",25,-0.245976716,"Switch","Homograph",7,0.015089442,50,-0.475154316,445,6.098074282,1057,6.963189986,422,6.045005314,873,6.771935556,56,"journée","rider",9,0.452219708383642,0,-1.28666654381182
65,"French",25,-0.245976716,"Nonswitch","Nonhomograph",7,0.015089442,29,-0.948501103,130,4.86753445,1376,7.226936018,493,6.200509174,734,6.598509029,49,"worried","nick",9,0.452219708383642,0.285714285714286,-0.196242040309253
65,"French",25,-0.245976716,"Switch","Nonhomograph",10,1.137422473,121,1.125208629,465,6.142037406,720,6.579251212,336,5.81711116,637,6.456769656,50,"surprendre","card",9,0.452219708383642,0.6,1.00322491354356
65,"French",25,-0.245976716,"Switch","Nonhomograph",8,0.389200452,49,-0.497694639,369,5.910796644,1260,7.138867,592,6.383506635,984,6.891625897,62,"conseils","fiddle",9,0.452219708383642,0.125,-0.809605823529445
65,"French",25,-0.245976716,"Switch","Homograph",10,1.137422473,94,0.516619903,268,5.590986981,538,6.28785856,529,6.270988432,1593,7.37337431,54,"grand-mère","loin",9,0.452219708383642,0.545454545454545,0.795052962874892
65,"French",25,-0.245976716,"Switch","Homograph",5,-0.733132579,65,-0.137049469,NA,NA,327,5.789960171,256,5.545177444,503,6.22059017,70,"bonne","vest",9,0.452219708383642,0.2,-0.523369391360023
65,"French",25,-0.245976716,"Nonswitch","Homograph",6,-0.359021569,81,0.223595702,305,5.720311777,694,6.542471961,618,6.426488457,1117,7.018401799,61,"person","tenant",9,0.452219708383642,0.75,1.57569777788241
65,"French",25,-0.245976716,"Nonswitch","Homograph",13,2.259755505,141,1.576015092,1267,7.14440718,2939,7.985824666,202,5.308267697,4082,8.314342343,67,"laughingstock","roman",9,0.452219708383642,0.153846153846154,-0.699514888079667
65,"French",25,-0.245976716,"Nonswitch","Nonhomograph",3,-1.4813546,34,-0.835799487,NA,NA,NA,NA,465,6.142037406,769,6.64509097,69,"day","piping",9,0.452219708383642,0,-1.28666654381182
65,"French",25,-0.245976716,"Switch","Nonhomograph",8,0.389200452,73,0.043273117,742,6.609349243,742,6.609349243,NA,NA,NA,NA,68,"aimaient","duck",9,0.452219708383642,0.25,-0.332545103247074
65,"French",25,-0.245976716,"Switch","Nonhomograph",10,1.137422473,22,-1.106283365,520,6.253828812,1889,7.543802868,325,5.783825182,325,5.783825182,64,"des heures","bath",9,0.452219708383642,0.4,0.239927761091771
65,"French",25,-0.245976716,"Switch","Nonhomograph",5,-0.733132579,40,-0.700557548,NA,NA,564,6.335054251,510,6.234410726,710,6.56526497,66,"temps","tent",9,0.452219708383642,0.4,0.239927761091771
65,"French",25,-0.245976716,"Switch","Homograph",5,-0.733132579,107,0.809644105,634,6.452048954,634,6.452048954,313,5.746203191,582,6.366470448,66,"ordre","pile",9,0.452219708383642,0.6,1.00322491354356
65,"French",25,-0.245976716,"Nonswitch","Nonhomograph",3,-1.4813546,78,0.155974733,203,5.313205979,417,6.033086222,837,6.72982407,1562,7.35372233,59,"bad","broth",9,0.452219708383642,0.142857142857143,-0.741454292060535
65,"French",25,-0.245976716,"Nonswitch","Nonhomograph",4,-1.10724359,3,-1.534549505,NA,NA,NA,NA,481,6.17586727,481,6.17586727,45,"time","teeth",9,0.452219708383642,0.4,0.239927761091771
65,"French",25,-0.245976716,"Switch","Homograph",12,1.885644494,131,1.350611861,748,6.617402978,2429,7.795234929,647,6.472346295,868,6.766191715,72,"correctement","vent",9,0.452219708383642,0.166666666666667,-0.65058558343532
65,"French",25,-0.245976716,"Nonswitch","Nonhomograph",6,-0.359021569,117,1.035047336,NA,NA,NA,NA,NA,NA,NA,NA,61,"person","hunter",9,0.452219708383642,0.75,1.57569777788241
65,"French",25,-0.245976716,"Switch","Homograph",11,1.511533484,55,-0.3624527,574,6.352629396,574,6.352629396,441,6.089044875,441,6.089044875,48,"sans valeur","coin",9,0.452219708383642,0.181818181818182,-0.592760041582912
65,"French",25,-0.245976716,"Nonswitch","Homograph",9,0.763311463,116,1.012507013,334,5.811140993,932,6.837332815,542,6.295266001,542,6.295266001,53,"suggested","lice",9,0.452219708383642,0.555555555555556,0.833603324109835
65,"French",25,-0.245976716,"Switch","Homograph",10,1.137422473,31,-0.903420456,479,6.171700597,1059,6.965080346,294,5.683579767,886,6.786716951,52,"se reposer","fort",9,0.452219708383642,0.3,-0.141720815134126
65,"French",25,-0.245976716,"Nonswitch","Homograph",5,-0.733132579,18,-1.196444658,450,6.109247583,450,6.109247583,301,5.707110265,2144,7.670428522,59,"nasty","miser",9,0.452219708383642,0.0909090909090909,-0.939713292697365
65,"French",25,-0.245976716,"Switch","Homograph",7,0.015089442,90,0.426458611,774,6.651571874,774,6.651571874,451,6.11146734,451,6.11146734,50,"préparé","file",9,0.452219708383642,0.625,1.09863705760004
65,"French",25,-0.245976716,"Switch","Homograph",6,-0.359021569,67,-0.091968822,1183,7.075808864,1183,7.075808864,539,6.289715571,1100,7.003065459,46,"choses","lever",9,0.452219708383642,0.333333333333333,-0.0145046230588283
65,"French",25,-0.245976716,"Nonswitch","Nonhomograph",6,-0.359021569,30,-0.925960779,312,5.743003188,511,6.23636959,541,6.293419279,752,6.622736324,67,"health","drunk",9,0.452219708383642,0.333333333333333,-0.0145046230588283
65,"French",25,-0.245976716,"Nonswitch","Nonhomograph",4,-1.10724359,95,0.539160227,259,5.556828062,497,6.208590026,466,6.144185634,1097,7.00033446,73,"list","leash",9,0.452219708383642,0.8,1.76652206599536
65,"French",25,-0.245976716,"Nonswitch","Nonhomograph",8,0.389200452,25,-1.038662395,509,6.232448017,1223,7.109062136,330,5.799092654,494,6.202535517,63,"setbacks","dig",9,0.452219708383642,0.181818181818182,-0.592760041582912
65,"French",25,-0.245976716,"Nonswitch","Homograph",4,-1.10724359,83,0.268676349,308,5.730099783,640,6.461468176,633,6.450470422,929,6.834108739,63,"hard","net",9,0.452219708383642,0.25,-0.332545103247074
65,"French",25,-0.245976716,"Nonswitch","Homograph",4,-1.10724359,142,1.598555416,394,5.976350909,394,5.976350909,455,6.120297419,878,6.777646594,73,"skin","rayon",9,0.452219708383642,0,-1.28666654381182
65,"French",25,-0.245976716,"Nonswitch","Nonhomograph",10,1.137422473,17,-1.218984981,254,5.537334267,513,6.240275845,244,5.497168225,664,6.498282149,57,"complaints","trash",9,0.452219708383642,0.6,1.00322491354356
65,"French",25,-0.245976716,"Switch","Nonhomograph",9,0.763311463,137,1.4858538,731,6.59441346,731,6.59441346,296,5.690359454,1932,7.566311015,60,"en manque","jingle",9,0.452219708383642,0.111111111111111,-0.862612570227487
65,"French",25,-0.245976716,"Switch","Nonhomograph",8,0.389200452,38,-0.745638194,628,6.442540166,810,6.697034248,550,6.309918278,550,6.309918278,58,"vacances","penguin",9,0.452219708383642,0.5,0.621576337317668
65,"French",25,-0.245976716,"Nonswitch","Nonhomograph",4,-1.10724359,139,1.530934446,463,6.137727054,1163,7.058758153,308,5.730099783,1203,7.092573716,71,"have","sip",9,0.452219708383642,0.2,-0.523369391360023
65,"French",25,-0.245976716,"Nonswitch","Homograph",9,0.763311463,118,1.05758766,259,5.556828062,445,6.098074282,387,5.958424693,659,6.490723535,49,"carefully","dent",9,0.452219708383642,0.0769230769230769,-0.993090715945742
65,"French",25,-0.245976716,"Nonswitch","Nonhomograph",5,-0.733132579,61,-0.227210761,NA,NA,NA,NA,316,5.755742214,316,5.755742214,47,"house","book",9,0.452219708383642,0.166666666666667,-0.65058558343532
65,"French",25,-0.245976716,"Nonswitch","Nonhomograph",7,0.015089442,101,0.674402166,583,6.368187186,1146,7.044032897,953,6.859614904,1430,7.265429723,53,"warning","camp",9,0.452219708383642,0.230769230769231,-0.405939060213592
65,"French",25,-0.245976716,"Nonswitch","Homograph",10,1.137422473,33,-0.85833981,657,6.487684018,2140,7.668561108,721,6.580639137,1986,7.593877845,71,"reasonable","ton",9,0.452219708383642,0.727272727272727,1.4889594651038
65,"French",25,-0.245976716,"Nonswitch","Homograph",6,-0.359021569,99,0.629321519,244,5.497168225,244,5.497168225,538,6.28785856,538,6.28785856,55,"heathy","raisin",9,0.452219708383642,0.142857142857143,-0.741454292060535
65,"French",25,-0.245976716,"Switch","Homograph",7,0.015089442,135,1.440773153,361,5.888877958,361,5.888877958,594,6.386879319,763,6.637258031,58,"magasin","dresser",9,0.452219708383642,0,-1.28666654381182
66,"French",40,0.484629929,"Nonswitch","Nonhomograph",7,0.015089442,51,-0.452613993,363,5.894402834,363,5.894402834,327,5.789960171,327,5.789960171,60,"lacking","jingle",8,0.195293879080394,0.111111111111111,-0.862612570227487
66,"French",40,0.484629929,"Nonswitch","Homograph",7,0.015089442,110,0.877265074,208,5.33753808,208,5.33753808,NA,NA,NA,NA,64,"library","pain",8,0.195293879080394,0.166666666666667,-0.65058558343532
66,"French",40,0.484629929,"Nonswitch","Nonhomograph",8,0.389200452,14,-1.28660595,265,5.579729826,265,5.579729826,301,5.707110265,301,5.707110265,50,"surprise","card",8,0.195293879080394,0.6,1.00322491354356
66,"French",40,0.484629929,"Switch","Nonhomograph",5,-0.733132579,92,0.471539257,306,5.723585102,643,6.466144724,229,5.433722004,229,5.433722004,73,"liste","leash",8,0.195293879080394,0.8,1.76652206599536
66,"French",40,0.484629929,"Nonswitch","Homograph",8,0.389200452,27,-0.993581749,358,5.880532986,358,5.880532986,270,5.598421959,270,5.598421959,72,"properly","vent",8,0.195293879080394,0.166666666666667,-0.65058558343532
66,"French",40,0.484629929,"Switch","Homograph",11,1.511533484,66,-0.114509145,236,5.463831805,236,5.463831805,NA,NA,273,5.609471795,71,"raisonnable","ton",8,0.195293879080394,0.727272727272727,1.4889594651038
66,"French",40,0.484629929,"Nonswitch","Nonhomograph",8,0.389200452,55,-0.3624527,293,5.680172609,293,5.680172609,NA,NA,151,5.017279837,46,"complain","couch",8,0.195293879080394,0.454545454545455,0.448099711760444
66,"French",40,0.484629929,"Nonswitch","Homograph",4,-1.10724359,57,-0.317372054,213,5.361292166,213,5.361292166,NA,NA,NA,NA,52,"rest","fort",8,0.195293879080394,0.3,-0.141720815134126
66,"French",40,0.484629929,"Switch","Homograph",9,0.763311463,78,0.155974733,316,5.755742214,316,5.755742214,NA,NA,NA,NA,51,"regardait","fin",8,0.195293879080394,0.111111111111111,-0.862612570227487
66,"French",40,0.484629929,"Nonswitch","Homograph",9,0.763311463,36,-0.79071884,235,5.459585514,235,5.459585514,315,5.752572639,315,5.752572639,48,"worthless","coin",8,0.195293879080394,0.181818181818182,-0.592760041582912
66,"French",40,0.484629929,"Nonswitch","Homograph",4,-1.10724359,29,-0.948501103,249,5.517452896,249,5.517452896,256,5.545177444,256,5.545177444,68,"like","rose",8,0.195293879080394,0.166666666666667,-0.65058558343532
66,"French",40,0.484629929,"Switch","Nonhomograph",11,1.511533484,124,1.192829599,545,6.300785795,545,6.300785795,NA,NA,NA,NA,63,"contretemps","dig",8,0.195293879080394,0.181818181818182,-0.592760041582912
66,"French",40,0.484629929,"Switch","Nonhomograph",6,-0.359021569,43,-0.632936578,225,5.416100402,225,5.416100402,NA,NA,NA,NA,43,"ennuyé","tune",8,0.195293879080394,0,-1.28666654381182
66,"French",40,0.484629929,"Switch","Homograph",6,-0.359021569,74,0.06581344,NA,NA,NA,NA,NA,NA,NA,NA,47,"heures","cent",8,0.195293879080394,0.666666666666667,1.25765729769416
66,"French",40,0.484629929,"Switch","Homograph",8,0.389200452,42,-0.655476901,239,5.476463552,239,5.476463552,NA,NA,158,5.062595033,43,"aimaient","chat",8,0.195293879080394,0.25,-0.332545103247074
66,"French",40,0.484629929,"Nonswitch","Nonhomograph",5,-0.733132579,89,0.403918288,NA,NA,NA,NA,NA,NA,154,5.036952602,64,"hours","bath",8,0.195293879080394,0.4,0.239927761091771
66,"French",40,0.484629929,"Switch","Homograph",9,0.763311463,103,0.719482812,295,5.686975356,295,5.686975356,NA,NA,NA,NA,53,"suggérées","lice",8,0.195293879080394,0.555555555555556,0.833603324109835
66,"French",40,0.484629929,"Switch","Nonhomograph",13,2.259755505,91,0.448998934,253,5.533389489,253,5.533389489,227,5.424950017,470,6.152732695,53,"avertissement","camp",8,0.195293879080394,0.230769230769231,-0.405939060213592
66,"French",40,0.484629929,"Switch","Homograph",8,0.389200452,25,-1.038662395,215,5.370638028,215,5.370638028,NA,NA,261,5.564520407,61,"personne","tenant",8,0.195293879080394,0.75,1.57569777788241
66,"French",40,0.484629929,"Switch","Homograph",14,2.633866516,84,0.291216672,491,6.196444128,491,6.196444128,197,5.283203729,197,5.283203729,55,"en bonne santé","raisin",8,0.195293879080394,0.142857142857143,-0.741454292060535
66,"French",40,0.484629929,"Switch","Homograph",6,-0.359021569,73,0.043273117,374,5.924255797,374,5.924255797,285,5.65248918,285,5.65248918,69,"croire","timbre",8,0.195293879080394,0.285714285714286,-0.196242040309253
66,"French",40,0.484629929,"Nonswitch","Homograph",5,-0.733132579,37,-0.768178517,232,5.446737372,232,5.446737372,NA,NA,197,5.283203729,74,"later","sale",8,0.195293879080394,0.333333333333333,-0.0145046230588283
66,"French",40,0.484629929,"Nonswitch","Nonhomograph",4,-1.10724359,61,-0.227210761,NA,NA,NA,NA,304,5.717027701,304,5.717027701,66,"time","tent",8,0.195293879080394,0.4,0.239927761091771
66,"French",40,0.484629929,"Nonswitch","Nonhomograph",4,-1.10724359,6,-1.466928536,NA,NA,NA,NA,NA,NA,NA,NA,68,"like","duck",8,0.195293879080394,0.25,-0.332545103247074
66,"French",40,0.484629929,"Switch","Nonhomograph",7,0.015089442,139,1.530934446,319,5.765191103,482,6.177944114,398,5.986452005,398,5.986452005,49,"inquiet","nick",8,0.195293879080394,0.285714285714286,-0.196242040309253
66,"French",40,0.484629929,"Switch","Nonhomograph",8,0.389200452,40,-0.700557548,238,5.472270674,238,5.472270674,NA,NA,168,5.123963979,57,"plaintes","trash",8,0.195293879080394,0.6,1.00322491354356
66,"French",40,0.484629929,"Nonswitch","Homograph",3,-1.4813546,38,-0.745638194,187,5.231108617,187,5.231108617,NA,NA,109,4.691347882,44,"sun","court",8,0.195293879080394,0.166666666666667,-0.65058558343532
66,"French",40,0.484629929,"Switch","Homograph",7,0.015089442,15,-1.264065627,355,5.872117789,355,5.872117789,328,5.793013608,328,5.793013608,57,"inquiet","venue",8,0.195293879080394,0.285714285714286,-0.196242040309253
66,"French",40,0.484629929,"Switch","Nonhomograph",5,-0.733132579,50,-0.475154316,168,5.123963979,168,5.123963979,NA,NA,NA,NA,71,"avoir","sip",8,0.195293879080394,0.2,-0.523369391360023
66,"French",40,0.484629929,"Switch","Homograph",7,0.015089442,32,-0.880880133,174,5.159055299,280,5.634789603,297,5.693732139,297,5.693732139,45,"préparé","lance",8,0.195293879080394,0.625,1.09863705760004
66,"French",40,0.484629929,"Nonswitch","Nonhomograph",6,-0.359021569,56,-0.339912377,243,5.493061443,243,5.493061443,181,5.198497031,181,5.198497031,52,"needed","corn",8,0.195293879080394,0.133333333333333,-0.777801775510622
66,"French",40,0.484629929,"Nonswitch","Nonhomograph",3,-1.4813546,63,-0.182130115,181,5.198497031,181,5.198497031,NA,NA,NA,NA,48,"bad","soap",8,0.195293879080394,0.142857142857143,-0.741454292060535
66,"French",40,0.484629929,"Switch","Homograph",11,1.511533484,4,-1.512009182,653,6.481577129,653,6.481577129,327,5.789960171,327,5.789960171,59,"désagréable","miser",8,0.195293879080394,0.0909090909090909,-0.939713292697365
66,"French",40,0.484629929,"Nonswitch","Homograph",3,-1.4813546,93,0.49407958,NA,NA,NA,NA,NA,NA,229,5.433722004,56,"day","rider",8,0.195293879080394,0,-1.28666654381182
66,"French",40,0.484629929,"Switch","Nonhomograph",7,0.015089442,107,0.809644105,418,6.035481433,886,6.786716951,159,5.068904202,159,5.068904202,55,"préféré","shrimp",8,0.195293879080394,0.111111111111111,-0.862612570227487
66,"French",40,0.484629929,"Nonswitch","Homograph",6,-0.359021569,19,-1.173904334,150,5.010635294,150,5.010635294,277,5.624017506,277,5.624017506,46,"things","lever",8,0.195293879080394,0.333333333333333,-0.0145046230588283
66,"French",40,0.484629929,"Nonswitch","Nonhomograph",8,0.389200452,108,0.832184428,178,5.18178355,178,5.18178355,168,5.123963979,168,5.123963979,58,"vacation","penguin",8,0.195293879080394,0.5,0.621576337317668
66,"French",40,0.484629929,"Switch","Homograph",10,1.137422473,116,1.012507013,183,5.209486153,183,5.209486153,306,5.723585102,306,5.723585102,65,"exemplaire","parole",8,0.195293879080394,0.8,1.76652206599536
66,"French",40,0.484629929,"Switch","Homograph",5,-0.733132579,98,0.606781196,395,5.978885765,395,5.978885765,223,5.407171771,310,5.736572297,67,"risée","roman",8,0.195293879080394,0.153846153846154,-0.699514888079667
66,"French",40,0.484629929,"Nonswitch","Homograph",5,-0.733132579,65,-0.137049469,NA,NA,NA,NA,288,5.66296048,288,5.66296048,66,"order","pile",8,0.195293879080394,0.6,1.00322491354356
66,"French",40,0.484629929,"Switch","Nonhomograph",7,0.015089442,23,-1.083743042,324,5.780743516,324,5.780743516,NA,NA,NA,NA,51,"la peur","paw",8,0.195293879080394,0.285714285714286,-0.196242040309253
66,"French",40,0.484629929,"Nonswitch","Homograph",4,-1.10724359,99,0.629321519,NA,NA,NA,NA,122,4.804021045,273,5.609471795,60,"safe","ranger",8,0.195293879080394,0.272727272727273,-0.24580679046846
66,"French",40,0.484629929,"Switch","Nonhomograph",8,0.389200452,128,1.282990891,209,5.342334252,209,5.342334252,172,5.147494477,172,5.147494477,61,"personne","hunter",8,0.195293879080394,0.75,1.57569777788241
66,"French",40,0.484629929,"Nonswitch","Homograph",9,0.763311463,105,0.764563458,204,5.318119994,204,5.318119994,295,5.686975356,295,5.686975356,62,"following","manger",8,0.195293879080394,0.111111111111111,-0.862612570227487
66,"French",40,0.484629929,"Nonswitch","Homograph",11,1.511533484,120,1.102668306,NA,NA,NA,NA,NA,NA,NA,NA,54,"grandmother","loin",8,0.195293879080394,0.545454545454545,0.795052962874892
66,"French",40,0.484629929,"Switch","Homograph",13,2.259755505,3,-1.534549505,301,5.707110265,301,5.707110265,NA,NA,306,5.723585102,49,"soigneusement","dent",8,0.195293879080394,0.0769230769230769,-0.993090715945742
66,"French",40,0.484629929,"Switch","Nonhomograph",5,-0.733132579,33,-0.85833981,328,5.793013608,328,5.793013608,NA,NA,291,5.673323267,67,"santé","drunk",8,0.195293879080394,0.333333333333333,-0.0145046230588283
66,"French",40,0.484629929,"Nonswitch","Nonhomograph",4,-1.10724359,125,1.215369922,NA,NA,NA,NA,NA,NA,NA,NA,74,"idea","dare",8,0.195293879080394,0.5,0.621576337317668
66,"French",40,0.484629929,"Switch","Nonhomograph",6,-0.359021569,71,-0.001807529,193,5.262690189,193,5.262690189,NA,NA,NA,NA,47,"maison","book",8,0.195293879080394,0.166666666666667,-0.65058558343532
66,"French",40,0.484629929,"Switch","Nonhomograph",5,-0.733132579,126,1.237910245,NA,NA,NA,NA,NA,NA,176,5.170483995,45,"temps","teeth",8,0.195293879080394,0.4,0.239927761091771
66,"French",40,0.484629929,"Nonswitch","Nonhomograph",3,-1.4813546,22,-1.106283365,347,5.84932478,347,5.84932478,422,6.045005314,422,6.045005314,56,"was","scarf",8,0.195293879080394,0.2,-0.523369391360023
66,"French",40,0.484629929,"Nonswitch","Nonhomograph",9,0.763311463,9,-1.399307566,369,5.910796644,369,5.910796644,365,5.899897354,365,5.899897354,72,"irritated","hose",8,0.195293879080394,0.555555555555556,0.833603324109835
66,"French",40,0.484629929,"Nonswitch","Homograph",4,-1.10724359,96,0.56170055,NA,NA,NA,NA,373,5.92157842,373,5.92157842,70,"good","vest",8,0.195293879080394,0.2,-0.523369391360023
